dataset,region,main_category,middle_category,sub_category,keyword
SURVEY1,부산,산업/경제,산업,일반산업(제조/서비스업),항공부품 MRO단지 조성
SURVEY1,부산,산업/경제,산업,해양농수산,BPA 지방공사화
SURVEY1,부산,산업/경제,산업,해양농수산,선박등록특구 지정
SURVEY1,부산,산업/경제,산업,해양농수산,한국해양진흥공사 강화
SURVEY1,부산,산업/경제,산업,해양농수산,해사법원 설립
SURVEY1,부산,산업/경제,산업,해양농수산,해양수산부 이전
SURVEY1,부산,산업/경제,기업/투자/금융,금융블록체인,금융 공공기관 유치
SURVEY1,부산,산업/경제,기업/투자/금융,금융블록체인,디지털 자산거래소
SURVEY1,부산,산업/경제,기업/투자/금융,금융블록체인,문현혁신지구 금융클러스터 확대
SURVEY1,부산,산업/경제,기업/투자/금융,금융블록체인,블록체인 특화 클러스터
SURVEY1,부산,산업/경제,기업/투자/금융,금융블록체인,핀테크 연구단지 조성
SURVEY1,부산,산업/경제,기업/투자/금융,민자유치,LCC 통합본사 유치
SURVEY1,부산,산업/경제,기업/투자/금융,민자유치,북항 경제자유구역 지정
SURVEY1,부산,산업/경제,기업/투자/금융,민자유치,산업은행 이전
SURVEY1,부산,산업/경제,기업/투자/금융,민자유치,해운기업 본사 유치
SURVEY1,부산,산업/경제,기업/투자/금융,투자활성화,국가스마트 사업
SURVEY1,부산,산업/경제,기업/투자/금융,투자활성화,부산테크노밸리 조성
SURVEY1,부산,산업/경제,기업/투자/금융,투자활성화,정부출연기관 분원 유치
SURVEY1,부산,산업/경제,기업/투자/금융,투자활성화,해운거래소 설립
SURVEY1,부산,산업/경제,기업/투자/금융,투자활성화,혁신강소기업 육성
SURVEY1,대구,도시/지역발전,지역,인구감소대비,생활인구확대
SURVEY1,대구,도시/지역발전,지역,인구감소대비,은퇴과학자타운 조성
SURVEY1,대구,도시/지역발전,지역,인구감소대비,일자리창출
SURVEY1,대구,도시/지역발전,지역,인구감소대비,청년인구유입
SURVEY1,대구,도시/지역발전,지역,지역발전,대구경북 신공항 추진
SURVEY1,대구,도시/지역발전,지역,지역발전,도심 군기지 이전
SURVEY1,대구,도시/지역발전,지역,지역발전,복합환승센터 건설
SURVEY1,대구,도시/지역발전,지역,지역정책,글로벌 비즈플랫폼 구축
SURVEY1,대구,도시/지역발전,지역,지역정책,노후산단 인프라 개선
SURVEY1,대구,도시/지역발전,지역,지역정책,디지털 데이터산업 거점도시 조성
SURVEY1,대구,도시/지역발전,지역,지역정책,예술문화도시 육성
SURVEY1,대구,도시/지역발전,교통,대중교통 ,대구도시철도공사 경영 개선
SURVEY1,대구,도시/지역발전,교통,대중교통 ,대구형 공유자전거 도입
SURVEY1,대구,도시/지역발전,교통,대중교통 ,대중교통요금체계 개선
SURVEY1,대구,도시/지역발전,교통,대중교통 ,도시철도 3호선 연장
SURVEY1,대구,도시/지역발전,교통,도로,대구 서부권 광역교통망 개선
SURVEY1,대구,도시/지역발전,교통,도로,자전거 전용도로 확대
SURVEY1,대구,도시/지역발전,교통,도로,중앙고속도로 확대
SURVEY1,대구,도시/지역발전,교통,철도,KTX 대구 도심구간 철도 지하화
SURVEY1,대구,도시/지역발전,교통,철도,대구-광주 달빛고속철도 착공
SURVEY1,대구,도시/지역발전,교통,철도,대구산업선 철도 복선화
SURVEY1,대구,도시/지역발전,도시정비/주택,도시재생,K-2 군공항 이전
SURVEY1,대구,도시/지역발전,도시정비/주택,도시재생,경북도청 후적지 개발
SURVEY1,대구,도시/지역발전,도시정비/주택,도시재생,구도심 재생
SURVEY1,대구,도시/지역발전,도시정비/주택,도시재생,성서산업단지 재생
SURVEY1,대구,도시/지역발전,도시정비/주택,도시재생,전통시장 정비
SURVEY1,대구,도시/지역발전,도시정비/주택,도시정비,경북대 제2캠퍼스
SURVEY1,대구,도시/지역발전,도시정비/주택,도시정비,도심 공동화 방지
SURVEY1,대구,도시/지역발전,도시정비/주택,도시정비,서대구역 역세권 개발
SURVEY1,대구,도시/지역발전,도시정비/주택,도시정비,"재개발,재건축 활성화"
SURVEY1,대구,도시/지역발전,도시정비/주택,주거 ,공공주택 건설
SURVEY1,대구,도시/지역발전,도시정비/주택,주거 ,임대주택 확충
SURVEY1,대구,도시/지역발전,도시정비/주택,주거 ,주거환경개선
SURVEY1,대구,정치/행정자치,정치,자치분권,대구경북 글로벌 메가시티 건설
SURVEY1,대구,정치/행정자치,정치,자치분권,청년특별시
SURVEY1,대구,정치/행정자치,정치,지방정부/의회,지방의회 역량강화
SURVEY1,대구,정치/행정자치,정치,지방정부/의회,지방정부 재정자립성
SURVEY1,대구,정치/행정자치,행정,균형발전,공공기관이전
SURVEY1,대구,정치/행정자치,행정,균형발전,대구경북 경제과학연구소 설립
SURVEY1,대구,정치/행정자치,행정,균형발전,지방대학 지원
SURVEY1,대구,정치/행정자치,행정,행정혁신,공공기관 지역인재 의무채용
SURVEY1,대구,정치/행정자치,행정,행정혁신,대구경북 행정통합
SURVEY1,대구,정치/행정자치,행정,행정혁신,대구시청 이전
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,소방,소방공무원 근무여건 개선
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,소방,소방인프라(소방헬기) 확대
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,소방,소방청사 신개축
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,안전/치안,CCTV 설치
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,안전/치안,여성안심귀가서비스
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,안전/치안,코로나19 관련 위법
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,재난,빅데이터 기반 재난 정보시스템
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,재난,재난피해 예방시설 확충
SURVEY1,대구,환경/소방/재난안전,소방/재난안전,재난,폭염 대응체계 구축
SURVEY1,대구,환경/소방/재난안전,오염관리,기후대기,미세먼지 저감
SURVEY1,대구,환경/소방/재난안전,오염관리,기후대기,섬유염색산업 탈탄소화
SURVEY1,대구,환경/소방/재난안전,오염관리,기후대기,저공해차 보급확대
SURVEY1,대구,환경/소방/재난안전,오염관리,물관리,낙동강통합물관리방안 이행
SURVEY1,대구,환경/소방/재난안전,오염관리,물관리,수질유해물질 배출량 저감
SURVEY1,대구,환경/소방/재난안전,오염관리,물관리,취수원 다변화
SURVEY1,대구,환경/소방/재난안전,오염관리,폐기물,설치폐기물 처리시설 확충
SURVEY1,대구,환경/소방/재난안전,오염관리,폐기물,폐기물 부담금 신설
SURVEY1,대구,환경/소방/재난안전,오염관리,폐기물,폐기물 재활용 활성화
SURVEY1,대구,환경/소방/재난안전,환경관리,공원,K-2 후적지 문화수변도시 조성
SURVEY1,대구,환경/소방/재난안전,환경관리,공원,금호강 수변문화공간 조성
SURVEY1,대구,환경/소방/재난안전,환경관리,공원,한국형 센트럴파크 조성
SURVEY1,대구,환경/소방/재난안전,환경관리,산림녹지,노후 산업단지 악취저감시설
SURVEY1,대구,환경/소방/재난안전,환경관리,산림녹지,달서천 생태 복원
SURVEY1,대구,환경/소방/재난안전,환경관리,산림녹지,지역하천 재자연화
SURVEY1,대구,환경/소방/재난안전,환경관리,자원순환,국가물산업클러스터 고도화
SURVEY1,대구,환경/소방/재난안전,환경관리,자원순환,미세플라스틱 저감
SURVEY1,대구,환경/소방/재난안전,환경관리,자원순환,업사이클 지원
SURVEY1,대구,환경/소방/재난안전,환경관리,자원순환,하폐수처리장 통합지하화
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,노인,경로당 개편
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,노인,노인생활체육
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,노인,노인전문병원 및 치매병원 설치
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,노인,평생교육
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,국공립어린이집 확대
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,무상아침급식
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,생리대지원
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,어린이생태놀이터 조성
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,장애인복지지설 확대
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,장애인일자리확대
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,저상버스 보급 확대
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,공공의료,감염병전문병원 개원
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,공공의료,공공의료 불균형 해소
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,공공의료,영남권 국가심장수술센터 설립
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,공공의료,제2 대구의료원 설립
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,무료예방접종 도입
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,소프트웨어 의료산업 중심도시 조성
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,지역건강 돌봄시스템 구축
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,지역의료보건체계 구축
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,저출산,공공산후조리원  설립
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,저출산,분만인프라 구축
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,보건,저출산,육아 기본수당 확대
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,K-관광컨텐츠 개발
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,경상감영 복원
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,달성토성 복원
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,K-컨텐츠산업 진흥
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,문화예술 허브 조성
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,전통문화 계승홍보
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,2038 대구광주 하계 아사안게임 유치
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,생활스포츠 인프라확충
SURVEY1,대구,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,지역체육 공동체화
SURVEY1,대구,산업/경제,일자리경제,민생경제,중소기업 경영안정 지원
SURVEY1,대구,산업/경제,일자리경제,민생경제,중소영세 자영업자 생계 지원
SURVEY1,대구,산업/경제,일자리경제,민생경제,코로나 손실보상
SURVEY1,대구,산업/경제,일자리경제,사회적경제,ESG 도입
SURVEY1,대구,산업/경제,일자리경제,사회적경제,마을공동체 육성
SURVEY1,대구,산업/경제,일자리경제,사회적경제,사회적경제 공제조합 육성
SURVEY1,대구,산업/경제,일자리경제,일자리,고령친화적사업장구축
SURVEY1,대구,산업/경제,일자리경제,일자리,대구경북 미래형 혁신인재 플랫폼 구축
SURVEY1,대구,산업/경제,일자리경제,일자리,지역인재채용
SURVEY1,대구,산업/경제,일자리경제,일자리,청년고용할당
SURVEY1,대구,산업/경제,경제성장,경제활성화,부동산규제(조정대상지역) 완화
SURVEY1,대구,산업/경제,경제성장,경제활성화,사회적 경제 활성화
SURVEY1,대구,산업/경제,경제성장,경제활성화,섬유산업 경쟁력 제고
SURVEY1,대구,산업/경제,경제성장,기업지원,섬유 소재 국산화 지원
SURVEY1,대구,산업/경제,경제성장,기업지원,섬유 표준화 개발사업 지원
SURVEY1,대구,산업/경제,경제성장,기업지원,스마트 의류 수출 지원
SURVEY1,대구,산업/경제,경제성장,산업단지,대구국가 스마트 기술산업단지 건설
SURVEY1,대구,산업/경제,경제성장,산업단지,대구형 실리콘밸리 조성
SURVEY1,대구,산업/경제,경제성장,산업단지,소프트웨어 의료산업 중심도시 조성
SURVEY1,대구,산업/경제,산업,산업구조개편,국가 스마트 기술산단 건설
SURVEY1,대구,산업/경제,산업,산업구조개편,그린섬유소재산업 육성
